job_id,inspection_date,inspection_type,house_number,street_name,zip_code,borough,result,bbl,boro_code,block,lot,latitude,longitude,location,community_board,council_district,census_tract,bin,nta,letter_type,observations,x_coord,y_coord
PC8773529,2026-09-09T12:34:31.000,Initial,1085,ANDERSON AVENUE,10452,Bronx,Failed for Other Reason,2025090018,2,2509,18,40.834351388403,-73.92559608633,"{'latitude': '40.834351388403', 'longitude': '-73.92559608633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,193,2003149,Highbridge,,Harborage,,
PC8761396,2026-09-09T12:35:19.000,Initial,339,5 AVENUE,10016,Manhattan,Failed for Rat Activity,1008630001,1,863,1,40.747967002799,-73.984885232778,"{'latitude': '40.747967002799', 'longitude': '-73.984885232778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,4,74,1000000,Midtown South-Flatiron-Union Square,,Burrows,988394,211711
PC8695867,2026-09-09T12:38:00.000,Compliance,101,STUYVESANT AVENUE,11221,Brooklyn,Failed for Rat Activity,3016070002,3,1607,2,40.692068197821,-73.93385822261,"{'latitude': '40.692068197821', 'longitude': '-73.93385822261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,289,3043438,Bedford-Stuyvesant (East),Summons Issued,"Droppings, Runways, Gnawing",,
PC8736855,2026-09-09T12:39:18.000,Compliance,2484,7 AVENUE,10030,Manhattan,Failed for Rat Activity and Other Reason,1020300031,1,2030,31,40.821206700163,-73.93939825491,"{'latitude': '40.821206700163', 'longitude': '-73.93939825491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,232,1060457,Harlem (North),,"Droppings, Burrows, Garbage, Harborage, Animal Nuisance",1001023,238473
PC8770163,2026-09-09T12:44:00.000,Initial,120,WEST 116 STREET,10026,Manhattan,Failed for Other Reason,1018250045,1,1825,45,40.802424314812,-73.95067411965,"{'latitude': '40.802424314812', 'longitude': '-73.95067411965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,218,1055052,Harlem (South),,Garbage,,
PC8775904,2026-09-09T12:45:00.000,Initial,611,WEST  152 STREET,10031,Manhattan,Failed for Rat Activity and Other Reason,1020990025,1,2099,25,40.831069911601,-73.947747473927,"{'latitude': '40.831069911601', 'longitude': '-73.947747473927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,237,1062468,Hamilton Heights-Sugar Hill,,"Droppings, Garbage, Harborage",998710,242065
PC8775881,2026-09-09T12:45:17.000,Initial,476,EAST  187 STREET,10458,Bronx,Failed for Rat Activity,2030400020,2,3040,20,40.857706660447,-73.891501667652,"{'latitude': '40.857706660447', 'longitude': '-73.891501667652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,385,2011399,Belmont,,"Droppings, Burrows, Rats",1014263,251784
PC8675508,2026-09-09T12:45:35.000,Treatments,1314,SEDGWICK AVENUE,10452,Bronx,Bait applied,2025300039,2,2530,39,40.840666034284,-73.928346566634,"{'latitude': '40.840666034284', 'longitude': '-73.928346566634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,201,2003524,Highbridge,,,,
PC8770121,2026-09-09T12:49:32.000,Initial,207,WEST 123 STREET,10027,Manhattan,Failed for Rat Activity,1019290126,1,1929,126,40.807921698951,-73.949878929674,"{'latitude': '40.807921698951', 'longitude': '-73.949878929674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1058636,Harlem (South),,Droppings,,
PC8773392,2026-09-09T12:57:34.000,Initial,1051,ANDERSON AVENUE,10452,Bronx,Failed for Other Reason,2025090032,2,2509,32,40.833731385725,-73.926073795669,"{'latitude': '40.833731385725', 'longitude': '-73.926073795669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,193,2101583,Highbridge,,Harborage,,
PC8742532,2026-09-09T12:58:36.000,Compliance,1236,PACIFIC STREET,11216,Brooklyn,Failed for Rat Activity,3012060031,3,1206,31,40.677702334211,-73.950799170819,"{'latitude': '40.677702334211', 'longitude': '-73.950799170819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,315,3029996,Crown Heights (North),Summons Issued,Burrows,,
PC8770340,2026-09-09T13:00:00.000,Initial,164,WEST 116 STREET,10026,Manhattan,Failed for Rat Activity,1018250059,1,1825,59,40.802745776576,-73.95143963465,"{'latitude': '40.802745776576', 'longitude': '-73.95143963465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,218,1055056,Harlem (South),,Burrows,,
PC8773622,2026-09-09T13:00:04.000,Initial,1260,SEDGWICK AVENUE,10452,Bronx,Failed for Other Reason,2025300009,2,2530,9,40.840045870354,-73.928582152464,"{'latitude': '40.840045870354', 'longitude': '-73.928582152464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,201,2003521,Highbridge,,Harborage,,
PC8748214,2026-09-09T13:00:07.000,Treatments,216,MOTHER GASTON BOULEVARD,11233,Brooklyn,Bait applied,3014490167,3,1449,167,40.674086095965,-73.908366764156,"{'latitude': '40.674086095965', 'longitude': '-73.908366764156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,37,36502,3349145,Ocean Hill,,,1009668,184880
PC8662733,2026-09-09T13:01:00.000,Treatments,465,HALSEY STREET,11233,Brooklyn,Bait applied,3016600069,3,1660,69,40.683636311009,-73.933963968596,"{'latitude': '40.683636311009', 'longitude': '-73.933963968596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,295,3046110,Bedford-Stuyvesant (East),,,,
PC8776655,2026-09-09T13:01:03.000,Initial,12,EAST 37 STREET,10016,Manhattan,Failed for Rat Activity,1008660067,1,866,67,40.749931872742,-73.982239261719,"{'latitude': '40.749931872742', 'longitude': '-73.982239261719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,4,82,1017188,Midtown-Times Square,,Droppings,,
PC8773306,2026-09-09T13:03:34.000,Initial,1143,ANDERSON AVENUE,10452,Bronx,Failed for Other Reason,2025090060,2,2509,60,40.83572032388,-73.924539306548,"{'latitude': '40.83572032388', 'longitude': '-73.924539306548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,199,2003154,Highbridge,,Harborage,,
PC8770057,2026-09-09T13:04:00.000,Initial,1917,ADAM C POWELL BLVD,10026,Manhattan,Failed for Other Reason,1018250063,1,1825,63,40.803157955163,-73.95255546249,"{'latitude': '40.803157955163', 'longitude': '-73.95255546249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,218,1055057,Harlem (South),,Harborage,,
PC8775679,2026-09-09T13:04:17.000,Initial,400,EAST  187 STREET,10458,Bronx,Failed for Rat Activity,2030310040,2,3031,40,40.858707899172,-73.893810077496,"{'latitude': '40.858707899172', 'longitude': '-73.893810077496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,38304,2011200,Belmont,,"Droppings, Runways",1013624,252148
PC8770798,2026-09-09T13:05:36.000,Initial,6036,TYNDALL AVENUE,10471,Bronx,Failed for Other Reason,2058770846,2,5877,846,40.908775100442,-73.900730278149,"{'latitude': '40.908775100442', 'longitude': '-73.900730278149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,11,337,2085403,Riverdale-Spuyten Duyvil,,Harborage,1011689,270387
PC8774014,2026-09-09T13:07:42.000,Initial,82,MADISON STREET,10002,Manhattan,Failed for Other Reason,1002760048,1,276,48,40.712137763027,-73.996042991291,"{'latitude': '40.712137763027', 'longitude': '-73.996042991291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,1,8,1003320,Chinatown-Two Bridges,,Animal Nuisance,,
PC8776672,2026-09-09T13:08:22.000,Initial,,,11221,Brooklyn,Failed for Rat Activity,,3,3275,58,,,,,,,,,,Burrows,,
PC8774742,2026-09-09T13:09:03.000,Initial,319,EAST 5 STREET,10003,Manhattan,Failed for Rat Activity,1004470049,1,447,49,40.726500605725,-73.988317624096,"{'latitude': '40.726500605725', 'longitude': '-73.988317624096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006255,East Village,COTA,Droppings,,
PC8758833,2026-09-09T13:11:59.000,Compliance,100,NEW YORK AVENUE,11216,Brooklyn,Failed for Rat Activity,3012130037,3,1213,37,40.676446327692,-73.947108395673,"{'latitude': '40.676446327692', 'longitude': '-73.947108395673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,315,3030380,Crown Heights (North),,Burrows,,
PC8683335,2026-09-09T13:17:00.000,Treatments,357,HALSEY STREET,11216,Brooklyn,Bait applied,3018410046,3,1841,46,40.683098185344,-73.938633680858,"{'latitude': '40.683098185344', 'longitude': '-73.938633680858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,275,3052906,Bedford-Stuyvesant (East),,,,
PC8768894,2026-09-09T13:17:42.000,Initial,1405,PARK AVENUE,10029,Manhattan,Failed for Rat Activity,1016320001,1,1632,1,40.791790292145,-73.948702953628,"{'latitude': '40.791790292145', 'longitude': '-73.948702953628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,166,1051954,East Harlem (South),City Agency Referral,"Droppings, Burrows",,
PC8774846,2026-09-09T13:17:43.000,Initial,327,EAST 5 STREET,10003,Manhattan,Failed for Rat Activity,1004470045,1,447,45,40.72644295159,-73.988180534211,"{'latitude': '40.72644295159', 'longitude': '-73.988180534211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006252,East Village,COTA,"Droppings, Burrows",,
PC8742073,2026-09-09T13:18:05.000,Compliance,1322,DEAN STREET,11216,Brooklyn,Failed for Rat Activity,3012140032,3,1214,32,40.676610163028,-73.945294854699,"{'latitude': '40.676610163028', 'longitude': '-73.945294854699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,313,3030413,Crown Heights (North),Summons Issued,Burrows,,
PC8773491,2026-09-09T13:20:01.000,Initial,193,WEST 168 STREET,10452,Bronx,Failed for Rat Activity,2025300070,2,2530,70,40.838711384156,-73.927712614475,"{'latitude': '40.838711384156', 'longitude': '-73.927712614475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,201,2003528,Highbridge,,"Droppings, Burrows",,
PC8770800,2026-09-09T13:20:36.000,Initial,6041,FIELDSTON ROAD,10471,Bronx,Failed for Other Reason,2058770859,2,5877,859,40.908766094743,-73.899840304447,"{'latitude': '40.908766094743', 'longitude': '-73.899840304447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,11,337,2085413,Riverdale-Spuyten Duyvil,,Harborage,1011935,270384
PC8769797,2026-09-09T13:26:00.000,Initial,132,WEST 116 STREET,10026,Manhattan,Failed for Rat Activity,1018250051,1,1825,51,40.802512236512,-73.950883552281,"{'latitude': '40.802512236512', 'longitude': '-73.950883552281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,218,1055055,Harlem (South),,Burrows,,
PC8755957,2026-09-09T13:30:48.000,Compliance,605,EAST  187 STREET,10458,Bronx,Failed for Other Reason,2030770001,2,3077,1,40.855446493498,-73.887348207172,"{'latitude': '40.855446493498', 'longitude': '-73.887348207172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,389,2097284,Belmont,,Animal Nuisance,1015413,250962
PC8679914,2026-09-09T13:31:00.000,Treatments,297,HALSEY STREET,11216,Brooklyn,Bait applied,3018400050,3,1840,50,40.682778493925,-73.941399413759,"{'latitude': '40.682778493925', 'longitude': '-73.941399413759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,267,3052835,Bedford-Stuyvesant (West),,,,
PC8746895,2026-09-09T13:32:00.000,Compliance,1206,BERGEN STREET,11213,Brooklyn,Failed for Rat Activity,3012210053,3,1221,53,40.675850045414,-73.945684836661,"{'latitude': '40.675850045414', 'longitude': '-73.945684836661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,313,3030745,Crown Heights (North),,Droppings,999316,185514
PC8754221,2026-09-09T13:35:00.000,Compliance,360,AUDOBON AVENUE,10033,Manhattan,Failed for Rat Activity,1021540088,1,2154,88,40.850049396311,-73.931387164802,"{'latitude': '40.850049396311', 'longitude': '-73.931387164802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,269,1063681,Washington Heights (North),,Burrows,1003232,248983
PC8743999,2026-09-09T13:35:13.000,Compliance,166,ROMA AVENUE,10306,Staten Island,Failed for Other Reason,5040880013,5,4088,13,40.561904877294,-74.10343457625,"{'latitude': '40.561904877294', 'longitude': '-74.10343457625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,50,12804,5056986,New Dorp-Midland Beach,,Harborage,955510,144013
PC8683266,2026-09-09T13:42:00.000,Treatments,284,HALSEY STREET,11216,Brooklyn,Bait applied,3018460023,3,1846,23,40.682636318972,-73.94249201086,"{'latitude': '40.682636318972', 'longitude': '-73.94249201086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,269,3053093,Bedford-Stuyvesant (West),,,,
PC8760163,2026-09-09T13:42:48.000,Compliance,2365,HOFFMAN STREET,10458,Bronx,Failed for Other Reason,2030540034,2,3054,34,40.855275291188,-73.88911257626,"{'latitude': '40.855275291188', 'longitude': '-73.88911257626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,387,2011670,Belmont,,Harborage,,
PC8486186,2026-09-09T13:47:09.000,Compliance,720,ST MARKS AVENUE,11216,Brooklyn,Failed for Rat Activity,3012270016,3,1227,16,40.675146253141,-73.949207604973,"{'latitude': '40.675146253141', 'longitude': '-73.949207604973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,31701,3030997,Crown Heights (North),Summons Issued,"Droppings, Burrows",,
PC8674259,2026-09-09T13:49:00.000,Treatments,871,BEDFORD AVENUE,11205,Brooklyn,Bait applied,3017500015,3,1750,15,40.693980966815,-73.956012398182,"{'latitude': '40.693980966815', 'longitude': '-73.956012398182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,33,241,3000000,Bedford-Stuyvesant (West),,,,
PC8679595,2026-09-09T13:53:00.000,Treatments,257,HALSEY STREET,11216,Brooklyn,Bait applied,3018400076,3,1840,76,40.682641862736,-73.942600171582,"{'latitude': '40.682641862736', 'longitude': '-73.942600171582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,267,3052857,Bedford-Stuyvesant (West),,,,
PC8729012,2026-09-09T14:08:00.000,Treatments,211,HALSEY STREET,11216,Brooklyn,Bait applied,3018390053,3,1839,53,40.682382205057,-73.944832202462,"{'latitude': '40.682382205057', 'longitude': '-73.944832202462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,267,3052771,Bedford-Stuyvesant (West),,,,
PC8776687,2026-09-09T14:11:04.000,Initial,,,10306,Staten Island,Failed for Other Reason,,5,4050,85,,,,,,,,,,Harborage,,
PC8759011,2026-09-09T14:23:00.000,Treatments,33,HALSEY STREET,11216,Brooklyn,Bait applied,3018370089,3,1837,89,40.681526432208,-73.952278181209,"{'latitude': '40.681526432208', 'longitude': '-73.952278181209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,245,3052640,Bedford-Stuyvesant (West),,,,
PC8763778,2026-09-09T14:29:22.000,Compliance,108,HIMROD STREET,11221,Brooklyn,Failed for Rat Activity,3032750043,3,3275,43,40.696321669357,-73.923540081777,"{'latitude': '40.696321669357', 'longitude': '-73.923540081777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,421,3074718,Bushwick (West),,"Droppings, Burrows",,
PC8754700,2026-09-09T14:30:52.000,Initial,115,FINLEY AVENUE,10306,Staten Island,Failed for Other Reason,5040500047,5,4050,47,40.563421984108,-74.104275515216,"{'latitude': '40.563421984108', 'longitude': '-74.104275515216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,50,12804,5000000,New Dorp-Midland Beach,,Harborage,955277,144566
PC8673536,2026-09-09T14:35:17.000,Initial,100,EAST 21 STREET,11226,Brooklyn,Failed for Rat Activity and Other Reason,3050810015,3,5081,15,40.651811779225,-73.960292845011,,14,40,50801,3116551,Flatbush,,"Droppings, Burrows, Harborage",0,0
PC8763693,2026-09-09T14:39:22.000,Compliance,106,HIMROD STREET,11221,Brooklyn,Failed for Rat Activity,3032750042,3,3275,42,40.696288753743,-73.923572576001,"{'latitude': '40.696288753743', 'longitude': '-73.923572576001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,421,3074717,Bushwick (West),,Droppings,,
PC8763447,2026-09-09T14:55:19.000,Compliance,82,HIMROD STREET,11221,Brooklyn,Failed for Rat Activity,3032750029,3,3275,29,40.695885533725,-73.923966119829,"{'latitude': '40.695885533725', 'longitude': '-73.923966119829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,421,3074705,Bushwick (West),,Droppings,,
PC8773995,2026-09-09T15:01:47.000,Initial,928,CONEY ISLAND AVENUE,11230,Brooklyn,Failed for Rat Activity,3054180038,3,5418,38,40.634697588826,-73.967483680107,"{'latitude': '40.634697588826', 'longitude': '-73.967483680107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,40,482,3424823,Flatbush (West)-Ditmas Park-Parkville,,"Runways, Rats",,
PC8772330,2026-09-10T08:12:07.000,Initial,457,LAFAYETTE AVENUE,11205,Brooklyn,Failed for Rat Activity,3019410048,3,1941,48,40.689273909506,-73.956614090977,"{'latitude': '40.689273909506', 'longitude': '-73.956614090977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,233,3055410,Bedford-Stuyvesant (West),,Droppings,,
