inspection_type,job_id,boro_code,block,lot,house_number,street_name,zip_code,latitude,longitude,borough,inspection_date,result,location,community_board,council_district,census_tract,nta,bbl,bin,x_coord,y_coord
Initial,PC8756981,2,2392,40,1064,BROOK AVENUE,10456,40.828577333526,-73.911361935867,Bronx,2026-08-14T08:29:00.000,Failed for Other Reason,"{'latitude': '40.828577333526', 'longitude': '-73.911361935867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,16,143,Concourse-Concourse Village,2023920040,2000000,,
Initial,PC8761022,1,1687,19,337,EAST 115 STREET,10029,40.795651668623,-73.936723696859,Manhattan,2026-08-14T08:30:00.000,Failed for Rat Activity,"{'latitude': '40.795651668623', 'longitude': '-73.936723696859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,188,East Harlem (North),1016870019,1052906,,
Initial,PC8757200,2,2392,38,1062,BROOK AVENUE,10456,40.82854990008,-73.91138003983,Bronx,2026-08-14T08:31:11.000,Failed for Other Reason,"{'latitude': '40.82854990008', 'longitude': '-73.91138003983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,16,143,Concourse-Concourse Village,2023920038,2097871,,
Treatments,PC8728804,3,1614,7501,731B,GREENE AVENUE,11221,40.689822982467,-73.938818580988,Brooklyn,2026-08-14T08:31:18.000,Bait applied,"{'latitude': '40.689822982467', 'longitude': '-73.938818580988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,279,Bedford-Stuyvesant (East),,,,
Initial,PC8756883,2,2392,35,PARK,AVENUE,10456,,,Bronx,2026-08-14T08:34:11.000,Failed for Rat Activity and Other Reason,,,,,,,,,
Initial,PC8761081,1,1687,22,341,EAST 115 STREET,10029,40.79563517624,-73.936680372665,Manhattan,2026-08-14T08:37:00.000,Failed for Rat Activity,"{'latitude': '40.79563517624', 'longitude': '-73.936680372665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,188,East Harlem (North),1016870022,1052908,,
Compliance,PC8751038,3,3913,13,37,Highland Pl,11208,40.684385002084,-73.881912591091,Brooklyn,2026-08-14T08:38:20.000,Failed for Other Reason,"{'latitude': '40.684385002084', 'longitude': '-73.881912591091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,37,1174,Cypress Hills,3039130013,3086728,,
Initial,PC8760198,1,2031,35,2512,ADAM C POWELL BLVD,10039,40.82201882943,-73.938804964338,Manhattan,2026-08-14T08:42:00.000,Failed for Rat Activity,"{'latitude': '40.82201882943', 'longitude': '-73.938804964338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,232,Harlem (North),1020310035,1060485,,
Initial,PC8761295,1,1687,23,2239,1 AVENUE,10029,40.795412388492,-73.935846294526,Manhattan,2026-08-14T08:42:00.000,Failed for Rat Activity,"{'latitude': '40.795412388492', 'longitude': '-73.935846294526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,188,East Harlem (North),1016870023,1052909,,
Initial,PC8763118,3,1757,8,954,MYRTLE AVENUE,11206,40.696025798957,-73.943439678063,Brooklyn,2026-08-14T08:44:19.000,Failed for Rat Activity,"{'latitude': '40.696025798957', 'longitude': '-73.943439678063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,283,Bedford-Stuyvesant (East),3017570008,3000000,,
Initial,PC8760619,1,2031,37,2516,ADAM C POWELL BLVD,10039,40.822112114035,-73.938736229257,Manhattan,2026-08-14T08:45:00.000,Failed for Rat Activity,"{'latitude': '40.822112114035', 'longitude': '-73.938736229257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,232,Harlem (North),1020310037,1060486,,
Initial,PC8763782,4,3468,55,1879,PALMETTO STREET,11385,40.704345428094,-73.90612492513,Queens,2026-08-14T08:45:34.000,Failed for Other Reason,"{'latitude': '40.704345428094', 'longitude': '-73.90612492513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,34,549,Ridgewood,4034680055,4082950,,
Treatments,PC8733308,1,1602,33,71,EAST 96 STREET,10128,40.786807728158,-73.953159391974,Manhattan,2026-08-14T08:45:59.000,Bait applied,"{'latitude': '40.786807728158', 'longitude': '-73.953159391974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,16002,East Harlem (South),1016020033,1051447,,
Initial,PC8760640,1,2031,44,218,WEST 146 STREET,10039,40.822730145678,-73.939613650373,Manhattan,2026-08-14T08:50:00.000,Failed for Rat Activity,"{'latitude': '40.822730145678', 'longitude': '-73.939613650373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,232,Harlem (North),1020310044,1000000,,
Initial,PC8763445,3,3278,40,243,HARMAN STREET,11237,40.69886084531,-73.919901908705,Brooklyn,2026-08-14T08:50:23.000,Failed for Rat Activity,"{'latitude': '40.69886084531', 'longitude': '-73.919901908705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780040,3074793,,
Treatments,PC8690470,3,1267,21,436,EASTERN PARKWAY,11225,40.670040283927,-73.954092452624,Brooklyn,2026-08-14T08:50:36.000,Bait applied,"{'latitude': '40.670040283927', 'longitude': '-73.954092452624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,35,323,Crown Heights (South),3012670021,3032890,,
Compliance,PC8750806,4,3546,52,55-46,MYRTLE AVENUE,11385,40.70003124736,-73.906863135315,Queens,2026-08-14T08:54:00.000,Failed for Other Reason,"{'latitude': '40.70003124736', 'longitude': '-73.906863135315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,34,553,Ridgewood,4035460052,4085457,,
Compliance,PC8735200,4,9838,117,87-36,167 STREET,11432,40.710754392973,-73.796126132087,Queens,2026-08-14T08:55:00.000,Failed for Other Reason,"{'latitude': '40.710754392973', 'longitude': '-73.796126132087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,24,454,Jamaica Hills-Briarwood,4098380117,4210470,1040771,198292
Initial,PC8763754,3,3278,38,247,HARMAN STREET,11237,40.698923929666,-73.919836917384,Brooklyn,2026-08-14T08:55:45.000,Failed for Rat Activity,"{'latitude': '40.698923929666', 'longitude': '-73.919836917384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780038,3074791,,
Initial,PC8761884,3,1757,116,968A,MYRTLE AVENUE,11206,40.696105048258,-73.942736392166,Brooklyn,2026-08-14T08:56:19.000,Failed for Rat Activity,"{'latitude': '40.696105048258', 'longitude': '-73.942736392166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,283,Bedford-Stuyvesant (East),3017570116,3388858,,
Compliance,PC8747647,1,451,6,156,2 AVENUE,10003,40.72961027427,-73.986917146562,Manhattan,2026-08-14T08:56:52.000,Failed for Rat Activity,"{'latitude': '40.72961027427', 'longitude': '-73.986917146562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,4001,East Village,1004510006,1006404,,
Treatments,PC8716764,2,3308,1,3034,GRAND CONCOURSE,10458,40.873772618393,-73.886897592001,Bronx,2026-08-14T08:57:00.000,Bait applied,"{'latitude': '40.873772618393', 'longitude': '-73.886897592001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,413,Bedford Park,2033080001,2017235,1015529,257639
Initial,PC8763661,3,3278,37,249,HARMAN STREET,11237,40.698956846738,-73.919808026421,Brooklyn,2026-08-14T08:57:42.000,Failed for Rat Activity,"{'latitude': '40.698956846738', 'longitude': '-73.919808026421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780037,3074790,,
Initial,PC8763953,3,3278,36,251,HARMAN STREET,11237,40.698987016508,-73.919775532342,Brooklyn,2026-08-14T08:58:44.000,Failed for Rat Activity,"{'latitude': '40.698987016508', 'longitude': '-73.919775532342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780036,3074789,,
Initial,PC8762271,3,1757,18,974,MYRTLE AVENUE,11206,40.696129653772,-73.942541633473,Brooklyn,2026-08-14T08:59:19.000,Failed for Rat Activity,"{'latitude': '40.696129653772', 'longitude': '-73.942541633473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,283,Bedford-Stuyvesant (East),3017570018,3048703,,
Treatments,PC8732705,1,1602,40,68,EAST 97 STREET,10029,40.787452531346,-73.952638921646,Manhattan,2026-08-14T09:00:00.000,Bait applied,"{'latitude': '40.787452531346', 'longitude': '-73.952638921646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,16002,East Harlem (South),1016020040,1051449,,
Treatments,PC8642059,2,3357,225,400,EAST GUN HILL ROAD,10467,40.878617381706,-73.871527750243,Bronx,2026-08-14T09:00:31.000,Bait applied,"{'latitude': '40.878617381706', 'longitude': '-73.871527750243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,11,42901,Norwood,2033570225,2092541,1019777,259410
Treatments,PC8689698,3,1268,9,464,EASTERN PARKWAY,11225,40.669973920662,-73.952888485365,Brooklyn,2026-08-14T09:00:42.000,Bait applied,"{'latitude': '40.669973920662', 'longitude': '-73.952888485365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,35,321,Crown Heights (South),3012680009,3032894,,
Initial,PC8761253,1,1687,129,356,EAST 116 STREET,10029,40.79642278535,-73.936437636475,Manhattan,2026-08-14T09:01:00.000,Failed for Other Reason,"{'latitude': '40.79642278535', 'longitude': '-73.936437636475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,188,East Harlem (North),1016870129,1052938,,
Compliance,PC8746521,4,11705,36,113-18,ROCKAWAY BOULEVARD,11420,40.677099255427,-73.825193784881,Queens,2026-08-14T09:01:09.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.677099255427', 'longitude': '-73.825193784881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,28,864,South Ozone Park,4117050036,4253244,,
Initial,PC8762961,3,1757,120,978A,MYRTLE AVENUE,11206,40.696148785729,-73.942379335642,Brooklyn,2026-08-14T09:03:19.000,Failed for Other Reason,"{'latitude': '40.696148785729', 'longitude': '-73.942379335642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,283,Bedford-Stuyvesant (East),3017570120,3048739,,
Stoppage,PC8728383,1,2086,141,614,West 138 St,10031,40.822251091376,-73.954258024564,Manhattan,2026-08-14T09:04:00.000,Stoppage done,"{'latitude': '40.822251091376', 'longitude': '-73.954258024564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,22301,Manhattanville-West Harlem,1020860141,1062285,,
Compliance,PC8748139,1,454,50,339,EAST 12 STREET,10003,40.730592652972,-73.984903621363,Manhattan,2026-08-14T09:08:53.000,Failed for Rat Activity,"{'latitude': '40.730592652972', 'longitude': '-73.984903621363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,4001,East Village,1004540050,1006501,,
Treatments,PC8688820,3,1268,11,470,EASTERN PARKWAY,11225,40.669965629938,-73.952751507733,Brooklyn,2026-08-14T09:10:42.000,Bait applied,"{'latitude': '40.669965629938', 'longitude': '-73.952751507733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,35,321,Crown Heights (South),3012680011,3032895,,
Treatments,PC8724319,1,1602,42,64,EAST   97 STREET,10029,40.787471762472,-73.952682242504,Manhattan,2026-08-14T09:10:49.000,Bait applied,"{'latitude': '40.787471762472', 'longitude': '-73.952682242504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,16002,East Harlem (South),1016020042,1051450,997353,226180
Initial,PC8763948,3,3278,23,220,HIMROD STREET,11237,40.699347136371,-73.920572117259,Brooklyn,2026-08-14T09:11:21.000,Failed for Rat Activity,"{'latitude': '40.699347136371', 'longitude': '-73.920572117259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780023,3074782,,
Initial,PC8763849,3,3278,22,218,HIMROD STREET,11237,40.699308734561,-73.920608227416,Brooklyn,2026-08-14T09:13:23.000,Failed for Rat Activity,"{'latitude': '40.699308734561', 'longitude': '-73.920608227416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780022,3074781,,
Initial,PC8758618,2,2799,25,1786,TOPPING AVENUE,10457,40.846207703601,-73.905616728638,Bronx,2026-08-14T09:14:11.000,Failed for Other Reason,"{'latitude': '40.846207703601', 'longitude': '-73.905616728638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,22901,Mount Hope,2027990025,2007500,,
Treatments,PC8700756,2,3275,57,2537,DECATUR AVENUE,10458,40.862065366857,-73.891577680731,Bronx,2026-08-14T09:15:31.000,Bait applied,"{'latitude': '40.862065366857', 'longitude': '-73.891577680731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,15,39901,University Heights (North)-Fordham,2032750057,2016326,,
Treatments,PC8558788,1,2101,55,675,Riverside Drive,10031,40.826809268533,-73.952198877717,Manhattan,2026-08-14T09:16:07.000,Bait applied,"{'latitude': '40.826809268533', 'longitude': '-73.952198877717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,Hamilton Heights-Sugar Hill,1021010055,1000000,,
Initial,PC8763515,3,3278,21,216,HIMROD STREET,11237,40.69927307751,-73.920644334252,Brooklyn,2026-08-14T09:16:36.000,Failed for Rat Activity,"{'latitude': '40.69927307751', 'longitude': '-73.920644334252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780021,3074780,,
Initial,PC8760384,1,2031,53,238,WEST 146 STREET,10039,40.823035191407,-73.940339616369,Manhattan,2026-08-14T09:17:00.000,Failed for Rat Activity,"{'latitude': '40.823035191407', 'longitude': '-73.940339616369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,232,Harlem (North),1020310053,1060492,,
Initial,PC8763753,3,3278,20,214,HIMROD STREET,11237,40.699234675677,-73.920680444327,Brooklyn,2026-08-14T09:17:54.000,Failed for Rat Activity,"{'latitude': '40.699234675677', 'longitude': '-73.920680444327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780020,3074779,,
Treatments,PC8558789,1,2101,55,675,Riverside Drive,10031,40.826809268533,-73.952198877717,Manhattan,2026-08-14T09:19:07.000,Bait applied,"{'latitude': '40.826809268533', 'longitude': '-73.952198877717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,Hamilton Heights-Sugar Hill,1021010055,1000000,,
Initial,PC8758452,2,2799,24,1780,TOPPING AVENUE,10457,40.846092433727,-73.905627736058,Bronx,2026-08-14T09:20:11.000,Failed for Other Reason,"{'latitude': '40.846092433727', 'longitude': '-73.905627736058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,22901,Mount Hope,2027990024,2007499,,
Treatments,PC8732740,1,1602,44,60,EAST 97 STREET,10029,40.787559679159,-73.952888019361,Manhattan,2026-08-14T09:20:13.000,Bait applied,"{'latitude': '40.787559679159', 'longitude': '-73.952888019361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,16002,East Harlem (South),1016020044,1051451,,
Treatments,PC8689437,3,1268,17,486,EASTERN PARKWAY,11225,40.669949013589,-73.952394641543,Brooklyn,2026-08-14T09:20:42.000,Bait applied,"{'latitude': '40.669949013589', 'longitude': '-73.952394641543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,35,321,Crown Heights (South),3012680017,3032898,,
Initial,PC8760097,1,2031,54,250,WEST 146 STREET,10039,40.823106644615,-73.940512983621,Manhattan,2026-08-14T09:21:00.000,Failed for Rat Activity,"{'latitude': '40.823106644615', 'longitude': '-73.940512983621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,232,Harlem (North),1020310054,1060493,,
Initial,PC8764023,3,3278,18,210,HIMROD STREET,11237,40.69916061924,-73.920756267489,Brooklyn,2026-08-14T09:22:46.000,Failed for Rat Activity,"{'latitude': '40.69916061924', 'longitude': '-73.920756267489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780018,3074777,,
Compliance,PC8748136,1,454,23,326,EAST 13 STREET,10003,40.731306258881,-73.984654496039,Manhattan,2026-08-14T09:24:00.000,Failed for Rat Activity,"{'latitude': '40.731306258881', 'longitude': '-73.984654496039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,4001,East Village,1004540023,1006482,,
Treatments,PC8558784,1,2092,26,3543,Broadway,10031,40.826569692997,-73.950352630669,Manhattan,2026-08-14T09:25:07.000,Bait applied,"{'latitude': '40.826569692997', 'longitude': '-73.950352630669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,Hamilton Heights-Sugar Hill,1020920026,1062380,,
Initial,PC8763636,3,3278,17,208,HIMROD STREET,11237,40.699122217371,-73.920792377438,Brooklyn,2026-08-14T09:25:52.000,Failed for Rat Activity,"{'latitude': '40.699122217371', 'longitude': '-73.920792377438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,431,Bushwick (West),3032780017,3074776,,
